Lat,Lng,Depth,Mag,Sig,Place,Time,Month,Day,Year
-4.913,153.584,38.0,5.1,400,"New Ireland region, Papua New Guinea",2004-01-28 07:41:04.570,1,28,2004
9.816,125.914,91.0,5.1,400,"Mindanao, Philippines",2004-01-28 02:50:00.350,1,28,2004
44.549,148.976,15.6,5.2,416,Kuril Islands,2004-01-27 17:02:45.780,1,27,2004
-17.84,-71.07,56.9,5.8,518,near the coast of southern Peru,2004-01-27 16:00:37.780,1,27,2004
56.6179,-156.4908,44.3,5.4,449,Alaska Peninsula,2004-01-27 09:50:52.427,1,27,2004
32.571,140.332,79.0,5.2,416,"Izu Islands, Japan region",2004-01-27 04:20:01.070,1,27,2004
51.135,178.078,36.7,5.6,482,"Rat Islands, Aleutian Islands, Alaska",2004-01-26 10:27:07.650,1,26,2004
-5.364,146.788,230.2,5.2,416,"eastern New Guinea region, Papua New Guinea",2004-01-25 22:14:01.520,1,25,2004
49.566,155.71,47.9,5.0,385,Kuril Islands,2004-01-25 21:20:52.410,1,25,2004
49.1,-128.06,10.0,5.4,449,"Vancouver Island, Canada region",2004-01-25 15:12:23.000,1,25,2004
-16.83,-174.196,129.8,6.7,691,Tonga,2004-01-25 11:43:11.870,1,25,2004
-7.994,112.077,115.5,5.2,416,"Java, Indonesia",2004-01-25 09:45:55.350,1,25,2004
-22.506,169.962,10.0,5.2,416,southeast of the Loyalty Islands,2004-01-24 23:19:54.100,1,24,2004
-22.518,170.007,10.0,5.3,432,southeast of the Loyalty Islands,2004-01-24 21:46:01.200,1,24,2004
50.199,87.304,10.0,5.0,385,"southwestern Siberia, Russia",2004-01-24 16:40:31.940,1,24,2004
52.122,-30.179,10.0,5.9,536,northern Mid-Atlantic Ridge,2004-01-24 13:01:45.700,1,24,2004
-35.109,-178.246,60.5,5.1,400,east of the North Island of New Zealand,2004-01-23 22:21:07.520,1,23,2004
49.571,155.763,47.7,5.1,400,Kuril Islands,2004-01-23 17:03:17.200,1,23,2004
37.264,140.993,64.3,5.3,432,"eastern Honshu, Japan",2004-01-23 09:01:31.290,1,23,2004
-58.38,-139.718,10.0,5.5,465,Pacific-Antarctic Ridge,2004-01-23 06:49:56.300,1,23,2004
-23.046,-69.891,71.5,5.9,536,"Antofagasta, Chile",2004-01-23 05:00:30.600,1,23,2004
18.775,146.879,66.9,5.4,449,"Pagan region, Northern Mariana Islands",2004-01-23 03:39:13.280,1,23,2004
-17.485,167.168,54.7,5.1,400,Vanuatu,2004-01-23 00:49:14.940,1,23,2004
-8.731,119.609,112.9,5.1,400,"Flores region, Indonesia",2004-01-22 16:37:24.560,1,22,2004
7.867,126.38,66.3,5.2,416,"Mindanao, Philippines",2004-01-22 11:34:00.600,1,22,2004
-17.256,-176.903,29.8,5.5,465,Fiji region,2004-01-22 04:15:42.570,1,22,2004
-9.701,159.721,44.4,5.1,400,Solomon Islands,2004-01-21 12:24:06.710,1,21,2004
-22.554,169.928,10.0,5.1,400,southeast of the Loyalty Islands,2004-01-20 20:00:54.930,1,20,2004
-21.021,169.943,102.4,5.1,400,southeast of the Loyalty Islands,2004-01-20 11:22:23.620,1,20,2004
58.2201,-151.2228,45.8,5.5,473,"Kodiak Island region, Alaska",2004-01-20 08:11:58.688,1,20,2004
-62.445,-161.45,10.0,5.5,465,Pacific-Antarctic Ridge,2004-01-20 06:56:30.120,1,20,2004
-1.081,126.986,33.3,5.1,400,"Kepulauan Sula, Indonesia",2004-01-19 14:32:19.630,1,19,2004
84.475,105.215,10.0,5.6,482,north of Severnaya Zemlya,2004-01-19 07:22:52.910,1,19,2004
-31.734,-71.723,31.1,5.4,449,"offshore Coquimbo, Chile",2004-01-19 05:47:24.000,1,19,2004
-32.013,-178.812,90.5,5.3,432,south of the Kermadec Islands,2004-01-18 20:36:40.820,1,18,2004
42.828,144.945,42.4,5.0,385,"Hokkaido, Japan region",2004-01-18 18:16:23.580,1,18,2004
-47.038,-11.282,10.0,5.6,482,southern Mid-Atlantic Ridge,2004-01-18 14:07:04.040,1,18,2004
17.745,-95.501,110.4,5.2,416,"Veracruz, Mexico",2004-01-17 21:13:09.530,1,17,2004
-5.502,151.37,61.1,5.1,400,"New Britain region, Papua New Guinea",2004-01-17 13:54:06.340,1,17,2004
7.641,-37.704,10.0,6.2,591,central Mid-Atlantic Ridge,2004-01-16 18:07:55.660,1,16,2004
-0.398,132.091,36.2,5.6,482,"near the north coast of Papua, Indonesia",2004-01-16 15:42:25.060,1,16,2004
53.172,153.46,483.0,5.1,400,Sea of Okhotsk,2004-01-15 19:50:22.130,1,15,2004
10.851,-62.468,98.0,5.1,400,"offshore Sucre, Venezuela",2004-01-15 10:56:20.240,1,15,2004
-24.925,-69.415,76.1,5.1,400,"Antofagasta, Chile",2004-01-15 07:52:49.560,1,15,2004
-3.528,151.064,10.0,6.2,591,"New Ireland region, Papua New Guinea",2004-01-15 07:26:53.010,1,15,2004
-6.083,149.684,58.9,5.6,482,"New Britain region, Papua New Guinea",2004-01-15 06:48:57.060,1,15,2004
44.058,145.91,101.3,5.1,400,"Hokkaido, Japan region",2004-01-15 00:10:30.210,1,15,2004
-32.74,-178.968,98.6,5.1,400,south of the Kermadec Islands,2004-01-14 23:47:04.850,1,14,2004
-19.841,-125.24,10.0,5.0,385,South Pacific Ocean,2004-01-14 18:38:54.180,1,14,2004
27.695,52.397,12.4,5.2,416,southern Iran,2004-01-14 16:58:48.190,1,14,2004
-36.629,53.413,10.0,5.1,400,South Indian Ocean,2004-01-14 11:26:18.550,1,14,2004
-22.875,-63.646,535.3,5.4,449,"Salta, Argentina",2004-01-13 21:54:23.440,1,13,2004
16.108,-96.937,28.0,5.5,465,"Oaxaca, Mexico",2004-01-13 21:28:57.760,1,13,2004
-27.814,74.057,10.0,5.3,432,Mid-Indian Ridge,2004-01-13 21:02:46.430,1,13,2004
-27.753,74.063,10.0,5.3,432,Mid-Indian Ridge,2004-01-13 20:08:26.190,1,13,2004
16.068,-96.947,28.6,5.1,400,"Oaxaca, Mexico",2004-01-13 19:50:19.150,1,13,2004
10.232,138.794,63.2,5.0,385,"State of Yap, Federated States of Micronesia",2004-01-13 18:20:12.560,1,13,2004
13.479,124.766,31.6,5.4,449,"Catanduanes, Philippines",2004-01-13 16:12:48.650,1,13,2004
-22.059,-179.54,609.1,5.0,385,south of the Fiji Islands,2004-01-13 09:40:31.560,1,13,2004
42.224,143.286,44.8,5.0,385,"Hokkaido, Japan region",2004-01-12 20:12:14.060,1,12,2004
-7.422,68.405,10.0,5.0,385,Chagos Archipelago region,2004-01-12 18:14:53.550,1,12,2004
-21.997,170.246,10.0,5.8,518,southeast of the Loyalty Islands,2004-01-12 17:17:00.800,1,12,2004
5.612,-79.088,21.9,5.3,432,south of Panama,2004-01-12 14:14:30.130,1,12,2004
-15.657,-73.941,82.5,5.2,416,southern Peru,2004-01-12 12:49:18.530,1,12,2004
55.595,165.677,21.0,5.5,465,"Komandorskiye Ostrova, Russia region",2004-01-11 19:31:32.820,1,11,2004
-20.047,-179.079,657.2,5.1,400,Fiji region,2004-01-11 09:29:45.310,1,11,2004
-20.14,-179.154,673.1,6.0,554,Fiji region,2004-01-11 09:29:10.280,1,11,2004
-16.237,-176.175,366.1,5.9,536,Fiji region,2004-01-11 08:07:04.960,1,11,2004
-36.696,53.352,5.3,6.2,591,South Indian Ocean,2004-01-11 04:32:47.790,1,11,2004
-3.062,129.673,10.2,5.2,416,"Seram, Indonesia",2004-01-10 11:38:28.750,1,10,2004
-30.883,-71.656,55.1,5.7,500,"Coquimbo, Chile",2004-01-10 07:25:44.060,1,10,2004
-18.145,-177.648,639.8,5.3,432,Fiji region,2004-01-10 06:54:59.080,1,10,2004
-21.992,169.43,10.0,5.0,385,southeast of the Loyalty Islands,2004-01-10 05:30:23.820,1,10,2004
-6.314,128.041,401.8,5.5,465,Banda Sea,2004-01-10 02:31:03.760,1,10,2004
-6.072,149.401,57.7,6.3,611,"New Britain region, Papua New Guinea",2004-01-09 22:35:31.190,1,9,2004
56.874,-34.122,10.0,5.3,432,Reykjanes Ridge,2004-01-09 19:50:35.840,1,9,2004
46.681,154.437,40.0,5.0,385,east of the Kuril Islands,2004-01-09 04:39:17.360,1,9,2004
-5.996,149.301,59.3,5.8,518,"New Britain region, Papua New Guinea",2004-01-08 23:05:56.560,1,8,2004
-22.683,170.035,10.0,5.1,400,southeast of the Loyalty Islands,2004-01-08 12:43:15.990,1,8,2004
-22.581,169.956,10.0,5.3,432,southeast of the Loyalty Islands,2004-01-08 12:32:47.640,1,8,2004
14.44,56.378,10.0,5.3,432,Owen Fracture Zone region,2004-01-08 08:45:01.040,1,8,2004
1.226,122.758,43.9,5.0,385,"Minahasa, Sulawesi, Indonesia",2004-01-07 21:57:45.320,1,7,2004
20.053,122.185,42.3,5.6,482,"Batan Islands region, Philippines",2004-01-07 18:45:41.120,1,7,2004
8.389,-82.692,36.4,5.5,465,Panama-Costa Rica border region,2004-01-07 10:42:38.690,1,7,2004
-22.035,169.552,10.0,5.0,385,southeast of the Loyalty Islands,2004-01-07 09:55:00.790,1,7,2004
43.571,-110.383,3.1,5.0,544,Wyoming,2004-01-07 07:51:37.320,1,7,2004
34.154,136.671,33.2,5.3,432,"western Honshu, Japan",2004-01-06 05:50:52.450,1,6,2004
47.102,154.19,44.4,5.3,432,Kuril Islands,2004-01-06 01:01:52.120,1,6,2004
-22.584,169.914,10.0,5.1,400,southeast of the Loyalty Islands,2004-01-05 21:24:44.410,1,5,2004
-3.589,151.016,63.5,5.6,482,"New Ireland region, Papua New Guinea",2004-01-05 06:53:48.440,1,5,2004
-22.069,169.622,10.0,5.1,400,southeast of the Loyalty Islands,2004-01-05 00:13:40.520,1,5,2004
-22.383,169.969,10.0,5.0,385,southeast of the Loyalty Islands,2004-01-04 18:36:56.210,1,4,2004
-3.594,-77.477,0.8,5.0,385,Peru-Ecuador border region,2004-01-04 16:13:55.620,1,4,2004
-29.82,-177.651,42.9,5.2,416,"Kermadec Islands, New Zealand",2004-01-04 06:23:08.520,1,4,2004
11.64,43.192,10.0,5.4,449,"Golfe de Tadjoura, Djibouti",2004-01-04 00:09:46.060,1,4,2004
47.013,153.945,44.2,5.1,400,Kuril Islands,2004-01-03 23:22:15.850,1,3,2004
11.511,43.041,10.0,5.2,416,Djibouti,2004-01-03 23:17:52.480,1,3,2004
-22.154,170.295,10.0,5.0,385,southeast of the Loyalty Islands,2004-01-03 20:37:04.290,1,3,2004
-22.285,169.662,10.0,5.4,449,southeast of the Loyalty Islands,2004-01-03 18:56:51.410,1,3,2004
-22.458,169.987,10.0,5.1,400,southeast of the Loyalty Islands,2004-01-03 17:59:41.240,1,3,2004
-2.835,139.383,33.8,5.0,385,"near the north coast of Papua, Indonesia",2004-01-03 17:19:38.960,1,3,2004
-22.476,170.056,10.0,5.2,416,southeast of the Loyalty Islands,2004-01-03 16:58:30.280,1,3,2004
-22.516,169.972,10.0,5.1,400,southeast of the Loyalty Islands,2004-01-03 16:50:03.950,1,3,2004
-22.154,169.869,10.0,5.6,482,southeast of the Loyalty Islands,2004-01-03 16:38:29.460,1,3,2004
-22.438,169.919,10.0,6.1,572,southeast of the Loyalty Islands,2004-01-03 16:34:28.050,1,3,2004
-22.066,169.661,10.0,5.3,432,southeast of the Loyalty Islands,2004-01-03 16:34:02.640,1,3,2004
-22.375,169.669,10.0,5.3,432,southeast of the Loyalty Islands,2004-01-03 16:33:19.880,1,3,2004
-22.253,169.683,22.0,7.1,776,southeast of the Loyalty Islands,2004-01-03 16:23:21.020,1,3,2004
-22.3,169.535,10.0,5.5,465,southeast of the Loyalty Islands,2004-01-03 09:45:19.360,1,3,2004
-22.236,169.665,10.0,5.0,385,southeast of the Loyalty Islands,2004-01-03 09:15:07.400,1,3,2004
-22.445,169.712,10.0,5.1,400,southeast of the Loyalty Islands,2004-01-03 08:26:39.800,1,3,2004
-22.324,169.616,10.0,6.4,630,southeast of the Loyalty Islands,2004-01-03 08:21:48.400,1,3,2004
-22.323,169.641,10.0,5.8,518,southeast of the Loyalty Islands,2004-01-03 08:13:10.420,1,3,2004
-22.163,169.55,10.0,6.1,572,southeast of the Loyalty Islands,2004-01-03 08:09:03.810,1,3,2004
-22.376,169.728,10.0,6.0,554,southeast of the Loyalty Islands,2004-01-03 08:07:34.220,1,3,2004
2.734,-84.312,34.9,5.3,432,off the coast of Central America,2004-01-02 20:07:17.610,1,2,2004
-8.301,125.494,34.2,5.4,449,East Timor region,2004-01-02 16:58:28.360,1,2,2004
-21.49,169.908,10.0,5.4,449,southeast of the Loyalty Islands,2004-01-02 12:42:45.130,1,2,2004
-15.169,-178.926,397.3,5.2,416,Fiji region,2004-01-02 10:23:53.950,1,2,2004
42.356,144.66,39.2,5.0,385,"Hokkaido, Japan region",2004-01-02 04:41:52.000,1,2,2004
-45.05,166.85,22.0,5.1,400,off the west coast of the South Island of New Zealand,2004-01-02 03:49:58.800,1,2,2004
17.42,-101.315,28.3,5.7,500,"offshore Guerrero, Mexico",2004-01-01 23:58:01.550,1,1,2004
17.488,-101.303,29.4,6.1,572,"Guerrero, Mexico",2004-01-01 23:31:50.050,1,1,2004
-8.31,115.788,44.5,5.8,518,"Bali region, Indonesia",2004-01-01 20:59:31.910,1,1,2004
-22.013,169.289,10.0,5.0,385,southeast of the Loyalty Islands,2004-01-01 08:15:57.860,1,1,2004
-22.042,169.556,10.0,5.1,400,southeast of the Loyalty Islands,2004-01-01 06:58:08.540,1,1,2004
46.999,154.188,44.9,5.2,416,east of the Kuril Islands,2004-01-01 05:59:01.120,1,1,2004
-21.476,169.859,10.0,5.5,465,southeast of the Loyalty Islands,2004-01-01 04:39:12.150,1,1,2004
23.315,121.613,54.5,5.2,416,Taiwan,2004-01-01 03:15:21.140,1,1,2004
47.034,154.071,40.0,5.0,385,Kuril Islands,2004-01-01 01:41:50.700,1,1,2004
46.971,154.241,33.0,5.9,536,east of the Kuril Islands,2003-12-31 21:57:08.390,12,31,2003
-39.151,78.238,10.0,5.1,400,Mid-Indian Ridge,2003-12-31 08:32:09.770,12,31,2003
47.054,154.077,33.0,5.1,400,Kuril Islands,2003-12-31 03:44:37.650,12,31,2003
47.06,154.14,33.0,5.1,400,Kuril Islands,2003-12-31 03:04:57.980,12,31,2003
47.084,154.202,33.0,5.1,400,Kuril Islands,2003-12-30 22:04:37.440,12,30,2003
47.075,154.002,33.0,5.0,385,Kuril Islands,2003-12-30 14:37:46.270,12,30,2003
47.053,154.187,33.0,5.9,536,Kuril Islands,2003-12-30 09:50:44.250,12,30,2003
43.045,146.898,48.0,5.4,449,Kuril Islands,2003-12-30 07:35:57.420,12,30,2003
4.147,94.706,33.0,5.1,400,off the west coast of northern Sumatra,2003-12-29 15:05:19.170,12,29,2003
-22.459,169.622,27.1,5.7,500,southeast of the Loyalty Islands,2003-12-29 11:48:45.800,12,29,2003
-22.089,169.828,10.0,5.4,449,southeast of the Loyalty Islands,2003-12-29 06:40:27.220,12,29,2003
42.423,144.613,33.0,6.1,572,"Hokkaido, Japan region",2003-12-29 01:30:54.700,12,29,2003
-12.932,169.566,33.0,5.4,449,Santa Cruz Islands region,2003-12-29 00:03:06.760,12,29,2003
-22.06,169.718,10.0,5.3,432,southeast of the Loyalty Islands,2003-12-28 23:48:34.460,12,28,2003
-21.921,169.886,10.0,5.5,465,southeast of the Loyalty Islands,2003-12-28 23:47:36.360,12,28,2003
-22.263,169.622,10.0,5.0,385,southeast of the Loyalty Islands,2003-12-28 19:21:21.560,12,28,2003
-22.017,169.918,10.0,5.4,449,southeast of the Loyalty Islands,2003-12-28 13:50:20.030,12,28,2003
-22.17,169.667,10.0,5.3,432,southeast of the Loyalty Islands,2003-12-28 12:35:34.780,12,28,2003
0.599,122.35,74.9,5.9,536,"Minahasa, Sulawesi, Indonesia",2003-12-28 05:36:54.810,12,28,2003
-21.993,170.111,10.0,5.5,465,southeast of the Loyalty Islands,2003-12-28 05:15:26.570,12,28,2003
30.015,131.002,31.9,5.2,416,"Kyushu, Japan",2003-12-28 04:45:48.370,12,28,2003
-21.648,169.766,10.0,6.3,611,southeast of the Loyalty Islands,2003-12-27 22:55:01.280,12,27,2003
-21.672,169.835,10.0,6.7,691,southeast of the Loyalty Islands,2003-12-27 22:38:01.880,12,27,2003
-22.009,169.608,10.0,5.1,400,southeast of the Loyalty Islands,2003-12-27 19:51:23.250,12,27,2003
-22.015,169.766,10.0,7.3,820,southeast of the Loyalty Islands,2003-12-27 16:00:59.450,12,27,2003
43.519,-127.347,10.0,5.3,432,off the coast of Oregon,2003-12-27 15:23:15.610,12,27,2003
-21.926,169.362,10.0,5.3,432,southeast of the Loyalty Islands,2003-12-27 07:27:21.360,12,27,2003
-3.699,144.231,33.0,5.4,449,"near the north coast of New Guinea, Papua New Guinea",2003-12-27 06:35:29.220,12,27,2003
-22.107,169.35,10.0,6.1,572,southeast of the Loyalty Islands,2003-12-27 04:55:25.460,12,27,2003
-22.171,169.599,10.0,5.1,400,southeast of the Loyalty Islands,2003-12-26 22:56:13.450,12,26,2003
-22.161,169.645,10.0,5.1,400,southeast of the Loyalty Islands,2003-12-26 21:52:43.620,12,26,2003
-22.296,169.537,10.0,5.1,400,southeast of the Loyalty Islands,2003-12-26 21:44:01.300,12,26,2003
42.34,144.283,33.0,5.1,400,"Hokkaido, Japan region",2003-12-26 21:35:39.550,12,26,2003
-22.22,169.618,10.0,5.4,449,southeast of the Loyalty Islands,2003-12-26 21:33:06.500,12,26,2003
-22.273,169.314,10.0,6.8,711,southeast of the Loyalty Islands,2003-12-26 21:26:04.100,12,26,2003
-22.412,169.483,10.0,5.1,400,southeast of the Loyalty Islands,2003-12-26 21:16:11.480,12,26,2003
-22.324,169.505,10.0,5.7,500,southeast of the Loyalty Islands,2003-12-26 21:08:21.660,12,26,2003
-22.251,169.485,10.0,5.4,449,southeast of the Loyalty Islands,2003-12-26 20:54:12.130,12,26,2003
-17.421,-178.877,548.0,5.5,465,Fiji region,2003-12-26 08:18:32.780,12,26,2003
28.932,58.325,10.0,5.1,400,southeastern Iran,2003-12-26 03:06:13.640,12,26,2003
28.995,58.311,10.0,6.6,670,southeastern Iran,2003-12-26 01:56:52.440,12,26,2003
-22.385,169.601,10.0,5.3,432,southeast of the Loyalty Islands,2003-12-25 23:13:21.510,12,25,2003
-22.305,169.531,10.0,6.0,554,southeast of the Loyalty Islands,2003-12-25 23:09:43.420,12,25,2003
-22.274,169.57,10.0,5.0,385,southeast of the Loyalty Islands,2003-12-25 21:25:10.310,12,25,2003
-22.252,169.488,10.0,6.5,650,southeast of the Loyalty Islands,2003-12-25 20:42:33.720,12,25,2003
-34.954,-178.249,34.6,6.0,554,south of the Kermadec Islands,2003-12-25 14:21:14.940,12,25,2003
8.416,-82.824,33.0,6.5,650,Panama-Costa Rica border region,2003-12-25 07:11:11.590,12,25,2003
-54.468,-120.576,10.0,5.2,416,southern East Pacific Rise,2003-12-24 16:43:07.060,12,24,2003
-5.801,102.028,10.0,5.5,465,"southern Sumatra, Indonesia",2003-12-24 11:33:04.360,12,24,2003
-23.465,-114.286,10.0,5.4,449,Easter Island region,2003-12-24 00:59:09.220,12,24,2003
26.324,125.884,33.0,5.3,432,northeast of Taiwan,2003-12-23 23:54:47.670,12,23,2003
26.317,125.775,36.3,5.7,500,northeast of Taiwan,2003-12-23 23:15:27.910,12,23,2003
26.292,125.819,33.0,5.4,449,northeast of Taiwan,2003-12-23 23:01:15.020,12,23,2003
40.135,-29.692,10.0,5.6,482,Azores Islands region,2003-12-23 14:02:04.130,12,23,2003
-22.682,-175.241,33.0,5.1,400,Tonga region,2003-12-23 13:05:48.480,12,23,2003
-0.696,-20.33,10.0,5.8,518,central Mid-Atlantic Ridge,2003-12-23 05:58:37.190,12,23,2003
5.04,127.409,122.4,5.0,385,Philippine Islands region,2003-12-23 04:54:50.150,12,23,2003
-45.31,166.83,24.0,5.0,385,off the west coast of the South Island of New Zealand,2003-12-22 22:13:34.200,12,22,2003
15.188,-45.144,10.0,5.1,400,northern Mid-Atlantic Ridge,2003-12-22 19:35:12.120,12,22,2003
35.7005,-121.1005,8.382,6.5,1390,Central California,2003-12-22 19:15:56.240,12,22,2003
42.279,144.598,37.5,5.6,482,"Hokkaido, Japan region",2003-12-22 08:47:07.350,12,22,2003
-31.824,-69.423,74.5,5.1,400,"San Juan, Argentina",2003-12-22 01:54:39.030,12,22,2003
-0.769,-20.601,10.0,6.6,670,central Mid-Atlantic Ridge,2003-12-21 07:40:45.830,12,21,2003
-8.769,158.515,41.5,5.4,449,Solomon Islands,2003-12-21 06:29:15.530,12,21,2003
9.206,125.768,10.0,5.4,449,"Mindanao, Philippines",2003-12-20 22:08:28.990,12,20,2003
-6.04,151.284,38.7,5.2,416,"New Britain region, Papua New Guinea",2003-12-20 21:29:30.500,12,20,2003
-3.77,-102.635,10.0,5.6,482,central East Pacific Rise,2003-12-19 22:57:51.350,12,19,2003
-2.067,138.968,33.0,5.3,432,"Papua, Indonesia",2003-12-19 22:23:04.970,12,19,2003
-16.703,172.349,33.0,5.4,449,Vanuatu region,2003-12-19 14:12:17.910,12,19,2003
13.947,124.53,38.6,5.5,465,"Catanduanes, Philippines",2003-12-19 13:05:30.980,12,19,2003
-5.559,102.81,33.0,5.4,449,"southern Sumatra, Indonesia",2003-12-19 13:03:43.620,12,19,2003
48.85,-129.19,10.0,5.4,449,"Vancouver Island, Canada region",2003-12-19 05:32:52.000,12,19,2003
19.852,95.698,10.0,5.2,416,Myanmar,2003-12-19 00:11:58.230,12,19,2003
-7.17,129.727,29.9,5.2,416,"Kepulauan Babar, Indonesia",2003-12-18 21:46:02.380,12,18,2003
43.008,146.387,33.0,5.0,385,Kuril Islands,2003-12-18 21:26:36.680,12,18,2003
-6.347,151.384,53.6,5.9,536,"New Britain region, Papua New Guinea",2003-12-18 05:41:57.610,12,18,2003
22.501,121.474,10.0,5.4,449,Taiwan region,2003-12-17 16:27:19.910,12,17,2003
-58.305,-139.754,10.0,5.2,416,Pacific-Antarctic Ridge,2003-12-17 04:21:05.260,12,17,2003
51.717,-173.371,33.0,5.0,385,"Andreanof Islands, Aleutian Islands, Alaska",2003-12-16 23:00:31.930,12,16,2003
-18.905,-177.342,381.6,5.7,500,Fiji region,2003-12-16 20:08:18.720,12,16,2003
28.305,54.148,10.0,5.1,400,southern Iran,2003-12-15 22:57:22.670,12,15,2003
-55.443,-1.835,10.0,5.4,449,Bouvet Island region,2003-12-14 14:37:37.990,12,14,2003
-15.103,-173.849,33.0,5.2,416,Tonga,2003-12-14 12:34:05.560,12,14,2003
-3.734,126.272,33.0,5.2,416,"Buru, Indonesia",2003-12-14 11:22:57.520,12,14,2003
-21.642,-179.349,609.9,5.4,449,Fiji region,2003-12-13 12:21:08.500,12,13,2003
37.626,94.588,10.0,5.1,400,"northern Qinghai, China",2003-12-12 13:39:48.790,12,12,2003
-0.11,123.991,93.2,5.2,416,"Sulawesi, Indonesia",2003-12-12 08:07:30.790,12,12,2003
-5.485,154.126,164.8,5.3,432,"Bougainville region, Papua New Guinea",2003-12-12 07:38:55.860,12,12,2003
-21.042,-68.179,116.5,5.3,432,"Potosi, Bolivia",2003-12-12 06:57:47.200,12,12,2003
-17.199,167.123,33.0,5.4,449,Vanuatu,2003-12-12 06:01:09.950,12,12,2003
-1.062,126.991,33.0,5.7,500,"Kepulauan Sula, Indonesia",2003-12-12 03:10:48.430,12,12,2003
42.496,142.948,33.0,5.2,416,"Hokkaido, Japan region",2003-12-12 01:46:13.100,12,12,2003
31.953,49.209,33.0,5.0,385,western Iran,2003-12-11 16:28:17.350,12,11,2003
-16.547,-170.175,10.0,5.7,500,Samoa Islands region,2003-12-11 08:04:55.250,12,11,2003
22.719,121.523,10.0,5.5,465,Taiwan region,2003-12-11 00:01:45.910,12,11,2003
17.642,120.892,33.0,5.5,465,"Luzon, Philippines",2003-12-10 15:51:39.230,12,10,2003
-5.398,131.071,95.1,5.0,385,Banda Sea,2003-12-10 13:19:09.550,12,10,2003
-27.961,-71.322,33.0,5.8,518,"offshore Atacama, Chile",2003-12-10 12:25:51.540,12,10,2003
-50.03,-114.887,10.0,5.4,449,southern East Pacific Rise,2003-12-10 09:42:25.410,12,10,2003
23.039,121.362,10.0,6.8,711,Taiwan,2003-12-10 04:38:11.590,12,10,2003
-24.379,-111.547,10.0,5.3,432,Easter Island region,2003-12-10 01:04:31.540,12,10,2003
51.334,-179.272,33.0,6.2,591,"Andreanof Islands, Aleutian Islands, Alaska",2003-12-09 12:44:01.680,12,9,2003
55.689,165.22,10.0,5.1,400,"Komandorskiye Ostrova, Russia region",2003-12-08 20:27:05.480,12,8,2003
51.09,178.261,33.0,5.6,482,"Rat Islands, Aleutian Islands, Alaska",2003-12-08 20:12:34.710,12,8,2003
-17.198,-172.279,33.0,5.1,400,Tonga region,2003-12-08 16:50:20.960,12,8,2003
27.304,130.122,33.0,5.0,385,"Ryukyu Islands, Japan",2003-12-08 14:12:23.740,12,8,2003
3.563,63.71,10.0,5.2,416,Carlsberg Ridge,2003-12-08 14:00:54.950,12,8,2003
41.16,141.957,66.4,5.1,400,"Hokkaido, Japan region",2003-12-08 07:20:14.660,12,8,2003
19.886,95.952,10.0,5.1,400,Myanmar,2003-12-07 20:20:54.730,12,7,2003
74.08,134.821,10.0,5.1,400,Laptev Sea,2003-12-07 09:16:12.640,12,7,2003
11.281,125.706,33.0,5.4,449,"Samar, Philippines",2003-12-06 09:57:58.420,12,6,2003
11.299,125.768,33.0,5.4,449,"Samar, Philippines",2003-12-06 05:41:21.740,12,6,2003
55.592,165.452,10.0,5.0,385,"Komandorskiye Ostrova, Russia region",2003-12-06 05:08:11.930,12,6,2003
19.381,-67.46,25.0,5.1,400,Puerto Rico region,2003-12-06 03:33:27.770,12,6,2003
-11.592,166.281,33.0,5.4,449,Santa Cruz Islands,2003-12-06 00:56:03.630,12,6,2003
-8.137,120.524,33.0,5.4,449,"Flores region, Indonesia",2003-12-05 23:41:27.490,12,5,2003
55.69,165.482,10.0,5.1,400,"Komandorskiye Ostrova, Russia region",2003-12-05 21:30:54.160,12,5,2003
55.538,165.78,10.0,6.7,691,"Komandorskiye Ostrova, Russia region",2003-12-05 21:26:09.480,12,5,2003
-5.937,149.745,56.6,5.5,465,"New Britain region, Papua New Guinea",2003-12-05 20:03:22.800,12,5,2003
-22.856,-175.323,33.0,5.1,400,Tonga region,2003-12-05 16:45:04.040,12,5,2003
27.318,130.177,33.0,5.3,432,"Ryukyu Islands, Japan",2003-12-05 02:02:30.200,12,5,2003
-26.118,179.268,509.1,5.4,449,south of the Fiji Islands,2003-12-05 00:27:22.870,12,5,2003
-18.829,-174.722,139.1,5.1,400,Tonga,2003-12-04 03:56:20.950,12,4,2003
42.36,144.732,33.0,5.9,536,"Hokkaido, Japan region",2003-12-03 14:11:14.020,12,3,2003
-6.959,106.274,33.0,5.4,449,"Java, Indonesia",2003-12-03 12:04:04.210,12,3,2003
-20.842,-178.723,611.5,5.6,482,Fiji region,2003-12-03 07:33:57.350,12,3,2003
-22.154,-68.072,119.9,5.1,400,"Antofagasta, Chile",2003-12-02 00:18:22.570,12,2,2003
-17.805,167.487,33.0,5.1,400,Vanuatu,2003-12-01 17:19:43.860,12,1,2003
-1.358,123.822,33.0,5.0,385,"Sulawesi, Indonesia",2003-12-01 12:36:24.250,12,1,2003
-18.294,-177.994,557.7,5.3,432,Fiji region,2003-12-01 10:34:54.380,12,1,2003
42.987,80.531,10.0,5.2,416,Kazakhstan-Xinjiang border region,2003-12-01 10:28:55.020,12,1,2003
43.016,80.609,10.0,5.0,385,Kazakhstan-Xinjiang border region,2003-12-01 02:06:46.350,12,1,2003
