Lat,Lng,Depth,Mag,MMI,Sig,Felt,Place,Time,Month,Day,Year
-15.0233,-175.0789,10.0,5.8,3.894,518,,"175km NW of Hihifo, Tonga",2019-12-06 15:42:44.396,12,6,2019
-15.596,-175.163,10.0,5.0,,385,,"156km WNW of Hihifo, Tonga",2019-12-06 13:17:29.424,12,6,2019
-15.2594,-175.1035,10.0,6.0,4.144,554,2.0,"164km WNW of Hihifo, Tonga",2019-12-06 13:04:46.540,12,6,2019
-58.5522,-24.2025,10.0,5.1,,400,,"144km ENE of Bristol Island, South Sandwich Islands",2019-12-06 10:24:38.683,12,6,2019
-49.2855,120.5695,10.0,5.1,,400,,Western Indian-Antarctic Ridge,2019-12-06 01:45:43.450,12,6,2019
-7.3648,128.3925,131.53,5.0,,385,,"Kepulauan Barat Daya, Indonesia",2019-12-05 19:32:42.521,12,5,2019
5.3809,126.754,44.0,5.6,3.67,484,4.0,"125km SSE of Pondaguitan, Philippines",2019-12-05 12:24:44.024,12,5,2019
-13.6781,-76.0687,35.03,5.2,,436,31.0,"8km E of San Clemente, Peru",2019-12-05 03:23:19.098,12,5,2019
45.336,150.1395,36.0,5.5,3.561,465,,"177km E of Kuril'sk, Russia",2019-12-05 02:03:18.954,12,5,2019
43.3624,147.7715,10.0,5.0,,385,,"97km ESE of Shikotan, Russia",2019-12-05 01:29:08.231,12,5,2019
-19.0677,169.5748,266.0,6.0,3.378,554,1.0,"62km NNE of Isangel, Vanuatu",2019-12-04 20:10:03.595,12,4,2019
36.4769,70.7941,141.79,5.0,,385,2.0,"43km S of Jarm, Afghanistan",2019-12-04 08:46:16.588,12,4,2019
36.8425,140.4263,26.94,5.0,,418,66.0,"10km NE of Daigo, Japan",2019-12-04 01:38:55.815,12,4,2019
43.3332,147.9386,8.69,5.2,,416,,"111km ESE of Shikotan, Russia",2019-12-03 23:25:06.889,12,3,2019
-3.2231,150.7609,10.0,5.6,5.032,482,,"71km S of Kavieng, Papua New Guinea",2019-12-03 22:23:12.720,12,3,2019
0.5977,122.2725,93.65,5.0,,385,,"11km NW of Tilamuta, Indonesia",2019-12-03 11:24:24.305,12,3,2019
1.5573,126.2414,12.03,5.3,,432,,"118km E of Bitung, Indonesia",2019-12-03 10:55:27.680,12,3,2019
1.4579,126.2085,38.61,5.1,,400,,"114km E of Bitung, Indonesia",2019-12-03 10:52:27.023,12,3,2019
-18.5042,-70.576,38.0,6.0,4.968,579,58.0,"28km W of Arica, Chile",2019-12-03 08:46:35.780,12,3,2019
-20.9138,-70.7619,10.0,5.3,3.831,444,24.0,"100km SW of Iquique, Chile",2019-12-03 07:29:30.471,12,3,2019
8.351,94.5307,186.14,5.0,,385,,"140km ENE of Mohean, India",2019-12-02 17:53:29.969,12,2,2019
51.1867,-178.1001,28.0,6.0,4.097,554,1.0,"70km E of Amatignak Island, Alaska",2019-12-02 05:01:54.821,12,2,2019
-10.3038,161.2514,65.23,5.1,,400,,"75km WNW of Kirakira, Solomon Islands",2019-12-01 21:22:43.668,12,1,2019
-5.1452,68.6183,10.0,5.3,,432,,Chagos Archipelago region,2019-12-01 05:48:34.645,12,1,2019
-26.6111,178.3264,614.01,5.5,0.0,465,,South of the Fiji Islands,2019-11-30 19:52:40.706,11,30,2019
-27.1801,-177.5817,155.88,5.3,,432,,"233km N of Raoul Island, New Zealand",2019-11-30 16:16:53.567,11,30,2019
13.8429,-91.893,19.0,5.7,4.315,513,28.0,"50km S of Champerico, Guatemala",2019-11-30 07:44:21.562,11,30,2019
31.9436,49.8143,10.0,5.0,,385,1.0,"48km E of Masjed Soleyman, Iran",2019-11-29 17:20:13.576,11,29,2019
39.1619,143.017,19.0,5.4,3.111,449,,"98km E of Kamaishi, Japan",2019-11-29 04:01:40.285,11,29,2019
12.2458,144.766,10.0,5.1,,400,,"113km S of Inarajan Village, Guam",2019-11-28 17:29:43.207,11,28,2019
-0.1757,124.5698,49.35,5.1,,400,,"90km SE of Molibagu, Indonesia",2019-11-28 16:13:39.368,11,28,2019
23.1791,96.0354,10.0,5.2,,422,16.0,"55km WNW of Mogok, Burma",2019-11-28 14:39:13.828,11,28,2019
41.5368,19.422,10.0,5.0,,387,3.0,"22km WSW of Mamurras, Albania",2019-11-28 10:52:41.876,11,28,2019
-60.8961,-50.9118,10.0,5.5,0.0,465,,Scotia Sea,2019-11-28 00:26:29.388,11,28,2019
22.9193,106.7256,10.0,5.0,6.145,386,3.0,"44km WSW of Tiandeng, China",2019-11-27 23:49:52.062,11,27,2019
-58.3368,-139.6693,10.0,5.0,,385,,Pacific-Antarctic Ridge,2019-11-27 17:12:54.878,11,27,2019
3.603,64.173,10.0,5.3,,432,,Carlsberg Ridge,2019-11-27 16:52:10.830,11,27,2019
41.5498,19.4787,10.0,5.3,,451,32.0,"18km W of Mamurras, Albania",2019-11-27 14:45:23.989,11,27,2019
3.5837,64.2622,10.0,5.4,0.0,449,,Carlsberg Ridge,2019-11-27 14:44:35.612,11,27,2019
-22.0859,-179.4697,564.12,5.5,1.196,465,,"177km SSW of Ndoi Island, Fiji",2019-11-27 10:00:39.869,11,27,2019
35.7174,23.2284,69.0,6.0,4.515,615,108.0,"43km NW of Platanos, Greece",2019-11-27 07:23:42.383,11,27,2019
-17.8174,-172.4243,10.0,5.1,,400,,"188km ENE of Neiafu, Tonga",2019-11-27 02:27:22.214,11,27,2019
19.2269,94.9378,60.78,5.3,4.029,437,11.0,"27km WSW of Thayetmyo, Burma",2019-11-26 11:05:57.604,11,26,2019
43.2235,17.9118,10.0,5.3,7.636,775,184.0,"4km SSE of Blagaj, Bosnia and Herzegovina",2019-11-26 09:19:25.856,11,26,2019
41.5708,19.4242,10.0,5.5,6.72,484,26.0,"22km W of Mamurras, Albania",2019-11-26 06:08:21.820,11,26,2019
41.422,19.6383,10.0,5.3,,489,83.0,"3km NNW of Vore, Albania",2019-11-26 03:02:59.558,11,26,2019
41.4216,19.5323,10.0,5.1,,400,,"8km NNW of Shijak, Albania",2019-11-26 02:59:23.982,11,26,2019
41.5138,19.5256,22.0,6.4,8.092,1910,1361.0,"15km WSW of Mamurras, Albania",2019-11-26 02:54:12.872,11,26,2019
-18.5908,-173.3858,10.0,5.0,,385,,"63km E of Neiafu, Tonga",2019-11-25 16:50:39.495,11,25,2019
-6.283,154.8015,43.0,5.4,3.816,449,1.0,"75km W of Panguna, Papua New Guinea",2019-11-25 16:00:20.908,11,25,2019
-22.4668,170.7285,24.12,5.0,,385,,"136km W of Ile Hunter, New Caledonia",2019-11-25 07:29:54.135,11,25,2019
23.9993,121.7637,9.59,5.0,,389,7.0,"16km E of Hualian, Taiwan",2019-11-25 01:32:41.986,11,25,2019
22.951,106.6881,10.0,5.0,6.202,403,28.0,"41km SE of Xinjing, China",2019-11-25 01:18:22.173,11,25,2019
1.6357,132.8506,10.0,5.1,,400,,"Papua region, Indonesia",2019-11-24 22:05:13.261,11,24,2019
-6.222,154.8145,45.09,5.0,,385,1.0,"74km W of Panguna, Papua New Guinea",2019-11-24 15:47:15.773,11,24,2019
2.4042,92.466,10.0,5.1,,400,0.0,Off the west coast of northern Sumatra,2019-11-24 14:18:44.317,11,24,2019
-0.9072,97.9212,10.0,5.0,,385,,"121km W of Sikabaluan, Indonesia",2019-11-24 01:08:26.452,11,24,2019
51.3808,-175.5115,20.0,6.3,4.303,612,6.0,"96km SE of Adak, Alaska",2019-11-24 00:54:01.053,11,24,2019
-15.2204,-173.3788,10.0,5.2,,417,2.0,"90km NNE of Hihifo, Tonga",2019-11-23 17:59:49.262,11,23,2019
-37.3696,177.2566,120.5,5.8,4.056,522,11.0,"69km NNE of Whakatane, New Zealand",2019-11-23 16:34:43.818,11,23,2019
43.9932,147.0148,10.0,5.2,4.772,417,2.0,"31km NE of Shikotan, Russia",2019-11-23 12:58:06.079,11,23,2019
-44.2654,-81.8925,10.0,5.3,,432,,West Chile Rise,2019-11-23 12:50:40.780,11,23,2019
1.6523,132.7107,10.0,5.1,,400,,"Papua region, Indonesia",2019-11-23 12:18:13.563,11,23,2019
1.6436,132.8148,5.0,6.2,3.221,591,0.0,"Papua region, Indonesia",2019-11-23 12:11:15.564,11,23,2019
-7.3594,128.7407,127.64,5.3,,433,2.0,"291km WNW of Saumlaki, Indonesia",2019-11-23 11:39:58.533,11,23,2019
-20.1625,169.6548,128.96,5.3,,433,3.0,"79km SSE of Isangel, Vanuatu",2019-11-23 02:33:12.735,11,23,2019
-32.7003,-70.0996,103.75,5.0,,421,60.0,"49km ENE of Los Andes, Chile",2019-11-22 22:27:31.390,11,22,2019
-31.3751,-177.9563,10.0,5.1,,400,,"89km E of L'Esperance Rock, New Zealand",2019-11-22 09:21:15.487,11,22,2019
31.9093,131.9497,35.0,5.1,,402,5.0,"49km E of Miyazaki-shi, Japan",2019-11-22 09:05:08.723,11,22,2019
-8.897,123.9883,92.62,5.0,,385,,"81km NW of Kefamenanu, Indonesia",2019-11-22 04:54:49.721,11,22,2019
-7.0295,129.9783,78.38,5.0,,385,,"179km NW of Saumlaki, Indonesia",2019-11-21 22:55:04.265,11,21,2019
19.4533,101.3558,10.0,6.2,6.792,780,385.0,"32km ESE of Chaloem Phra Kiat, Thailand",2019-11-20 23:50:43.955,11,20,2019
19.4452,101.2534,10.0,5.7,6.434,570,121.0,"23km SE of Chaloem Phra Kiat, Thailand",2019-11-20 21:03:57.835,11,20,2019
13.8884,-93.1553,10.0,5.3,3.069,433,3.0,"121km SW of Puerto Madero, Mexico",2019-11-20 11:30:55.920,11,20,2019
53.128,153.6799,496.0,6.3,0.0,611,,"264km NW of Ozernovskiy, Russia",2019-11-20 08:26:08.017,11,20,2019
1.6341,126.5431,35.0,5.0,,385,,"131km NW of Kota Ternate, Indonesia",2019-11-20 06:32:15.706,11,20,2019
13.8859,-93.2068,15.0,6.3,3.893,654,78.0,"125km SW of Puerto Madero, Mexico",2019-11-20 04:27:05.252,11,20,2019
-33.6399,-66.8723,10.0,5.7,6.554,539,87.0,"62km SW of San Luis, Argentina",2019-11-19 23:10:40.570,11,19,2019
29.3228,81.1433,10.0,5.0,5.351,393,21.0,"20km ENE of Dipayal, Nepal",2019-11-19 13:30:55.900,11,19,2019
29.2905,142.2784,10.0,5.0,,385,,"244km N of Chichi-shima, Japan",2019-11-19 06:10:26.543,11,19,2019
-0.6513,133.9912,12.73,5.0,,385,1.0,"25km NNW of Manokwari, Indonesia",2019-11-18 21:40:10.160,11,18,2019
7.6222,124.9103,14.45,5.9,7.081,643,168.0,"2km N of Kadingilan, Philippines",2019-11-18 13:22:10.121,11,18,2019
1.8092,126.4794,35.0,5.0,,385,,"149km ENE of Bitung, Indonesia",2019-11-18 11:24:06.399,11,18,2019
13.4448,145.28,66.32,5.0,4.033,418,72.0,"43km ESE of Yigo Village, Guam",2019-11-17 23:55:49.406,11,17,2019
11.2863,92.9571,53.39,5.1,,401,3.0,"47km SSE of Port Blair, India",2019-11-17 23:05:55.674,11,17,2019
-20.8071,-177.8316,499.0,5.8,0.0,518,,"92km E of Ndoi Island, Fiji",2019-11-17 12:13:27.791,11,17,2019
32.6609,-4.2534,10.0,5.0,5.763,404,33.0,"22km ESE of Amersid, Morocco",2019-11-17 08:39:09.032,11,17,2019
-16.4204,66.7073,10.0,5.1,,400,,Mid-Indian Ridge,2019-11-17 08:26:28.956,11,17,2019
-54.0961,6.1445,10.0,5.4,0.0,449,,"185km E of Bouvet Island, Bouvet Island",2019-11-17 06:18:34.530,11,17,2019
7.2027,94.5282,10.0,5.2,,416,,"158km ESE of Mohean, India",2019-11-17 01:28:55.472,11,17,2019
-3.325,137.536,61.65,5.1,,400,,"147km ENE of Enarotali, Indonesia",2019-11-16 17:46:02.864,11,16,2019
1.5673,126.3349,24.0,5.9,4.917,536,3.0,"128km E of Bitung, Indonesia",2019-11-16 10:19:13.323,11,16,2019
1.4689,126.4574,35.0,5.1,,400,,"126km NW of Kota Ternate, Indonesia",2019-11-15 23:44:33.910,11,15,2019
-34.0029,-72.2462,13.68,5.2,,423,12.0,"73km SW of San Antonio, Chile",2019-11-15 17:16:42.522,11,15,2019
1.5443,126.4142,35.0,5.1,,400,,"135km NW of Kota Ternate, Indonesia",2019-11-15 09:36:23.321,11,15,2019
1.5608,126.5195,35.0,5.0,,385,,"127km NW of Kota Ternate, Indonesia",2019-11-15 08:08:49.646,11,15,2019
1.6517,126.3391,35.0,5.0,,385,,"130km E of Bitung, Indonesia",2019-11-15 05:34:48.547,11,15,2019
1.5723,126.3421,35.0,5.0,,385,,"129km E of Bitung, Indonesia",2019-11-15 05:27:53.452,11,15,2019
1.6147,126.5172,35.0,5.1,,400,,"131km NW of Kota Ternate, Indonesia",2019-11-15 03:13:00.435,11,15,2019
1.7342,126.4681,35.0,5.0,,385,,"145km NW of Kota Ternate, Indonesia",2019-11-15 01:24:36.253,11,15,2019
1.6678,126.4271,35.0,5.4,3.847,449,,"140km E of Bitung, Indonesia",2019-11-15 01:22:15.753,11,15,2019
1.6158,126.3469,35.0,5.9,4.549,536,2.0,"130km E of Bitung, Indonesia",2019-11-15 01:17:38.332,11,15,2019
1.5819,126.3309,24.57,5.5,4.067,465,,"128km E of Bitung, Indonesia",2019-11-14 23:17:20.204,11,14,2019
1.5892,126.3978,21.26,5.2,,416,,"136km E of Bitung, Indonesia",2019-11-14 22:42:22.640,11,14,2019
1.7059,126.3833,15.41,5.3,,432,,"136km ENE of Bitung, Indonesia",2019-11-14 22:34:21.368,11,14,2019
1.6611,126.4392,24.84,5.0,,385,,"141km NW of Kota Ternate, Indonesia",2019-11-14 22:28:20.190,11,14,2019
1.5556,126.4383,35.45,5.1,,400,,"134km NW of Kota Ternate, Indonesia",2019-11-14 22:25:51.015,11,14,2019
1.6227,126.466,20.16,5.4,4.051,449,,"136km NW of Kota Ternate, Indonesia",2019-11-14 22:15:09.148,11,14,2019
1.4849,126.4537,17.91,5.1,,400,,"127km NW of Kota Ternate, Indonesia",2019-11-14 22:00:32.562,11,14,2019
1.4633,126.3889,24.22,5.4,4.932,449,,"132km NW of Kota Ternate, Indonesia",2019-11-14 21:37:27.058,11,14,2019
1.5361,126.4161,23.0,6.0,5.32,554,,"134km NW of Kota Ternate, Indonesia",2019-11-14 21:12:54.753,11,14,2019
1.5666,126.4733,35.0,5.1,,400,,"131km NW of Kota Ternate, Indonesia",2019-11-14 21:07:29.095,11,14,2019
1.6978,126.4384,35.0,5.3,,432,,"142km ENE of Bitung, Indonesia",2019-11-14 20:54:02.344,11,14,2019
1.6755,126.3555,35.0,5.3,,432,,"133km E of Bitung, Indonesia",2019-11-14 20:39:09.266,11,14,2019
1.7832,126.4513,20.04,5.3,3.57,432,,"146km ENE of Bitung, Indonesia",2019-11-14 20:19:45.545,11,14,2019
1.7161,126.2994,35.0,5.1,,400,,"127km ENE of Bitung, Indonesia",2019-11-14 20:10:49.701,11,14,2019
1.4326,126.3608,27.23,5.8,5.339,518,,"131km E of Bitung, Indonesia",2019-11-14 18:45:39.058,11,14,2019
1.67,126.5153,4.68,5.1,,400,,"136km NW of Kota Ternate, Indonesia",2019-11-14 17:55:16.144,11,14,2019
1.6694,126.3303,9.26,5.0,,385,,"130km E of Bitung, Indonesia",2019-11-14 17:11:33.290,11,14,2019
1.3794,126.6982,35.0,5.0,,385,,"99km NW of Kota Ternate, Indonesia",2019-11-14 16:31:19.814,11,14,2019
1.6751,126.4154,24.67,5.3,3.743,435,4.0,"139km E of Bitung, Indonesia",2019-11-14 16:26:10.581,11,14,2019
1.6213,126.4156,33.0,7.1,6.459,799,41.0,"138km E of Bitung, Indonesia",2019-11-14 16:17:40.578,11,14,2019
-8.1384,114.8864,10.0,5.0,,427,89.0,"6km N of Dajanrurung, Indonesia",2019-11-14 10:21:39.375,11,14,2019
36.4665,71.5096,97.63,5.1,,403,11.0,"24km S of Ashkasham, Afghanistan",2019-11-14 09:23:33.739,11,14,2019
-1.8917,100.2621,63.9,5.0,,385,,"69km SSW of Painan, Indonesia",2019-11-14 08:04:04.145,11,14,2019
9.9368,57.6296,10.0,5.5,0.0,465,,Carlsberg Ridge,2019-11-14 05:26:24.940,11,14,2019
13.6755,-90.9373,45.0,5.5,4.287,545,147.0,"30km SSW of Puerto San Jose, Guatemala",2019-11-13 16:28:52.886,11,13,2019
-32.5111,79.9907,10.0,5.3,0.0,432,,Broken Ridge,2019-11-13 14:17:17.503,11,13,2019
7.321,-35.4035,10.0,5.5,0.0,465,,Central Mid-Atlantic Ridge,2019-11-13 13:44:05.000,11,13,2019
15.8697,146.8303,14.26,5.3,,432,,"135km ESE of Anatahan, Northern Mariana Islands",2019-11-13 02:33:01.878,11,13,2019
-15.2885,-70.4053,202.83,5.1,,404,14.0,"7km NNW of Lampa, Peru",2019-11-13 00:09:19.939,11,13,2019
12.9265,-88.4934,60.26,5.1,,406,15.0,"39km S of Puerto El Triunfo, El Salvador",2019-11-12 21:35:06.516,11,12,2019
-15.1343,167.6908,121.74,5.0,,385,,"69km E of Port-Olry, Vanuatu",2019-11-12 15:51:08.212,11,12,2019
0.8354,97.3996,26.88,5.0,,385,,"183km WSW of Sibolga, Indonesia",2019-11-12 11:42:51.696,11,12,2019
-3.5538,128.3027,48.3,5.2,3.787,417,3.0,"5km NW of Tulehu, Indonesia",2019-11-12 10:10:44.643,11,12,2019
1.4237,127.0499,106.92,5.3,,432,1.0,"79km NNW of Kota Ternate, Indonesia",2019-11-11 23:40:58.417,11,11,2019
-18.8625,-175.3675,10.0,6.2,4.425,595,6.0,"147km W of Neiafu, Tonga",2019-11-11 23:03:28.119,11,11,2019
-18.6866,-175.3699,10.0,5.5,3.535,465,,"146km W of Neiafu, Tonga",2019-11-11 23:00:21.446,11,11,2019
-6.539,131.0705,23.77,5.0,,385,,"158km N of Saumlaki, Indonesia",2019-11-11 09:20:56.329,11,11,2019
-7.2385,-75.847,117.35,5.0,,385,2.0,"63km ESE of Picota, Peru",2019-11-10 16:14:21.589,11,10,2019
-60.9291,-51.0072,10.0,5.0,,385,,Scotia Sea,2019-11-10 14:24:00.481,11,10,2019
40.2548,143.9904,10.0,5.2,,416,,"187km ENE of Miyako, Japan",2019-11-10 10:46:05.040,11,10,2019
-20.2924,-176.3942,255.0,5.6,0.0,482,,"155km NW of Nuku`alofa, Tonga",2019-11-09 11:24:30.636,11,9,2019
52.5021,160.836,10.0,5.0,,385,,"159km ESE of Petropavlovsk-Kamchatskiy, Russia",2019-11-09 11:16:58.685,11,9,2019
14.5086,-90.2743,200.0,5.5,3.284,473,17.0,"9km WSW of Mataquescuintla, Guatemala",2019-11-09 08:32:52.323,11,9,2019
-27.3077,66.7455,10.0,5.2,,416,,Indian Ocean Triple Junction,2019-11-09 00:27:57.424,11,9,2019
4.8532,127.4224,59.52,5.1,,400,,"216km SE of Pondaguitan, Philippines",2019-11-08 19:57:21.472,11,8,2019
-15.6718,-173.1048,10.0,5.2,3.231,416,,"75km ENE of Hihifo, Tonga",2019-11-08 15:52:42.613,11,8,2019
24.9432,-45.6492,10.0,5.1,,400,,Northern Mid-Atlantic Ridge,2019-11-08 15:00:53.462,11,8,2019
-21.9449,-179.5113,577.0,6.5,2.458,650,,"166km SSW of Ndoi Island, Fiji",2019-11-08 10:44:44.338,11,8,2019
-15.7806,-172.8512,43.0,5.8,3.646,522,11.0,"98km E of Hihifo, Tonga",2019-11-08 09:41:14.601,11,8,2019
-2.8346,147.5639,10.0,5.4,4.036,449,,"95km SSE of Lorengau, Papua New Guinea",2019-11-08 05:52:06.887,11,8,2019
10.7611,125.6472,58.88,5.3,,437,13.0,"27km SW of Sulangan, Philippines",2019-11-08 05:31:44.931,11,8,2019
37.8026,47.5814,20.0,5.9,7.3,1494,625.0,"59km NE of Hashtrud, Iran",2019-11-07 22:47:07.041,11,7,2019
5.6575,126.3289,89.97,5.1,,401,2.0,"79km SSE of Pondaguitan, Philippines",2019-11-07 22:41:28.064,11,7,2019
-37.5994,51.4575,10.0,5.4,0.0,449,,South Indian Ocean,2019-11-07 22:24:49.891,11,7,2019
54.9836,-157.9563,9.8,5.0,3.09,386,4.0,"105km ENE of Chernabura Island, Alaska",2019-11-07 21:48:44.436,11,7,2019
-3.961,-104.0255,10.0,5.4,0.0,449,,Central East Pacific Rise,2019-11-07 14:21:48.609,11,7,2019
-29.0199,-12.9383,10.0,5.1,,400,,Southern Mid-Atlantic Ridge,2019-11-07 13:07:32.520,11,7,2019
-20.9051,-174.3302,10.0,5.1,,400,,"79km NE of `Ohonua, Tonga",2019-11-06 23:37:23.169,11,6,2019
14.8741,122.7951,6.6,5.6,3.986,506,51.0,"49km ENE of Jomalig, Philippines",2019-11-06 20:52:54.686,11,6,2019
27.238,54.9597,10.0,5.4,6.582,449,2.0,"75km N of Bandar-e Lengeh, Iran",2019-11-06 07:40:43.027,11,6,2019
16.2026,-97.979,25.11,5.0,,386,5.0,"10km SSW of Santa Maria Huazolotitlan, Mexico",2019-11-06 05:59:49.897,11,6,2019
-13.7208,167.8086,10.0,6.0,5.979,554,,"33km ENE of Sola, Vanuatu",2019-11-06 00:39:09.303,11,6,2019
-13.6814,167.7218,10.0,5.0,,385,,"29km NE of Sola, Vanuatu",2019-11-05 23:34:15.763,11,5,2019
-13.7988,167.7494,19.0,6.0,5.804,554,,"23km ENE of Sola, Vanuatu",2019-11-05 23:17:26.588,11,5,2019
36.5503,70.1149,209.88,5.1,,400,,"23km E of Farkhar, Afghanistan",2019-11-05 20:52:22.290,11,5,2019
-57.9236,-9.3217,10.0,6.3,0.0,611,,East of the South Sandwich Islands,2019-11-05 20:52:01.485,11,5,2019
11.8748,143.7352,10.0,5.1,,400,,"184km SSW of Merizo Village, Guam",2019-11-05 15:59:38.736,11,5,2019
-18.5973,-175.7007,10.0,5.5,0.0,465,,"181km W of Neiafu, Tonga",2019-11-04 22:46:10.736,11,4,2019
-18.5747,-175.272,10.0,6.6,4.311,673,7.0,"136km W of Neiafu, Tonga",2019-11-04 22:43:32.280,11,4,2019
-31.8362,-71.3753,53.0,6.1,6.329,829,294.0,"30km SW of Illapel, Chile",2019-11-04 21:53:25.320,11,4,2019
-22.1235,-176.6485,151.58,5.4,0.0,449,,"181km SW of Vaini, Tonga",2019-11-04 18:32:53.436,11,4,2019
-21.4087,-70.4875,31.02,5.1,,401,3.0,"81km NNW of Tocopilla, Chile",2019-11-04 13:03:39.631,11,4,2019
-35.0128,179.4127,85.08,5.1,,400,,Off the east coast of the North Island of New Zealand,2019-11-03 16:07:32.295,11,3,2019
-29.1642,-67.6662,120.0,5.6,3.786,486,7.0,"16km W of Chilecito, Argentina",2019-11-03 13:23:18.432,11,3,2019
-30.643,-72.1165,10.0,5.2,,417,3.0,"87km W of Ovalle, Chile",2019-11-03 08:06:10.445,11,3,2019
-55.735,-26.2399,8.0,6.1,3.575,572,,"122km NNE of Visokoi Island, South Georgia and the South Sandwich Islands",2019-11-02 18:08:41.113,11,2,2019
11.7141,-86.5773,35.0,5.4,3.6,451,8.0,"10km SW of Masachapa, Nicaragua",2019-11-01 15:24:10.098,11,1,2019
3.2144,126.9855,28.09,5.6,3.871,482,,"199km NW of Tobelo, Indonesia",2019-11-01 02:33:58.542,11,1,2019
-17.6666,-172.384,10.0,5.2,,416,,"201km ENE of Neiafu, Tonga",2019-10-31 19:18:44.540,10,31,2019
-24.3052,-176.4457,10.0,5.0,,385,,South of the Fiji Islands,2019-10-31 16:38:33.898,10,31,2019
26.158,54.7286,10.0,5.0,,388,11.0,"46km SSW of Bandar-e Lengeh, Iran",2019-10-31 15:43:59.157,10,31,2019
-7.5143,156.8019,397.52,5.0,,385,,"65km N of Gizo, Solomon Islands",2019-10-31 12:54:22.530,10,31,2019
6.8717,125.1581,10.0,5.1,,400,,"3km S of Bulatukan, Philippines",2019-10-31 01:20:58.661,10,31,2019
6.9098,125.1782,10.0,6.5,6.919,754,125.0,"2km ESE of Kisante, Philippines",2019-10-31 01:11:19.146,10,31,2019
-10.4193,161.2747,48.25,5.0,,385,,"70km W of Kirakira, Solomon Islands",2019-10-30 22:59:16.305,10,30,2019
-2.7816,28.4691,10.0,5.1,,408,19.0,"52km SW of Kabare, Democratic Republic of the Congo",2019-10-30 20:55:27.193,10,30,2019
1.4688,126.3864,25.52,5.4,4.849,449,,"132km NW of Kota Ternate, Indonesia",2019-10-30 17:29:00.841,10,30,2019
6.7798,125.114,12.92,5.0,,385,,"7km W of Magsaysay, Philippines",2019-10-29 21:22:07.939,10,29,2019
56.1268,164.7666,10.0,5.1,,400,,"129km NW of Nikol'skoye, Russia",2019-10-29 20:16:20.160,10,29,2019
6.6534,125.2527,10.0,5.2,,416,,"2km S of Matanao, Philippines",2019-10-29 08:46:02.343,10,29,2019
-6.311,154.8367,54.26,5.8,4.218,518,2.0,"71km W of Panguna, Papua New Guinea",2019-10-29 08:44:08.600,10,29,2019
6.8457,124.9932,10.0,5.4,6.378,449,2.0,"9km E of Bagontapay, Philippines",2019-10-29 08:33:12.192,10,29,2019
-23.342,-177.0376,153.35,5.5,0.0,465,,South of the Fiji Islands,2019-10-29 08:16:31.018,10,29,2019
6.8659,124.9846,10.0,5.9,6.6,543,14.0,"8km E of Bagontapay, Philippines",2019-10-29 02:42:38.284,10,29,2019
6.783,125.0496,10.0,5.0,,385,,"14km W of Magsaysay, Philippines",2019-10-29 02:22:34.411,10,29,2019
6.7182,124.9719,10.0,5.1,,409,13.0,"4km ENE of Columbio, Philippines",2019-10-29 01:28:03.487,10,29,2019
6.5879,125.182,10.0,5.3,,432,,"6km WSW of Kiblawan, Philippines",2019-10-29 01:13:35.535,10,29,2019
6.7869,125.0186,14.1,5.6,6.387,482,,"11km E of Bual, Philippines",2019-10-29 01:09:01.253,10,29,2019
6.7567,125.0082,15.0,6.6,7.424,819,179.0,"10km NE of Columbio, Philippines",2019-10-29 01:04:43.879,10,29,2019
-29.1742,61.181,10.0,5.2,,416,,Southwest Indian Ridge,2019-10-28 20:45:51.624,10,28,2019
41.8911667,-125.8366667,9.99,5.24,0.0,430,20.0,"130km W of Brookings, OR",2019-10-28 11:01:04.330,10,28,2019
-9.7833,159.67,13.39,5.1,,400,1.0,"49km SW of Honiara, Solomon Islands",2019-10-28 08:01:37.656,10,28,2019
2.455,128.4246,59.92,5.0,,385,,"92km NNE of Tobelo, Indonesia",2019-10-28 04:07:50.477,10,28,2019
-30.2439,-68.9122,12.26,5.0,,391,12.0,"15km W of San Jose de Jachal, Argentina",2019-10-28 03:55:07.147,10,28,2019
35.0743,102.6793,10.0,5.3,6.218,434,4.0,"14km S of Damai, China",2019-10-27 17:56:48.907,10,27,2019
3.0507,127.1014,58.1,5.0,,385,,"177km NW of Tobelo, Indonesia",2019-10-27 02:05:37.966,10,27,2019
53.0513,173.3694,15.43,5.1,4.444,400,1.0,"25km NNE of Attu Station, Alaska",2019-10-26 20:28:49.635,10,26,2019
-60.1367,-18.5616,10.0,5.0,,385,,East of the South Sandwich Islands,2019-10-26 12:33:15.184,10,26,2019
-15.6988,-171.8712,10.0,5.3,,432,1.0,"185km S of Matavai, Samoa",2019-10-26 08:52:37.276,10,26,2019
52.3233,-170.1665,35.0,5.8,3.77,518,1.0,"49km SE of Yunaska Island, Alaska",2019-10-26 00:41:25.501,10,26,2019
-28.5205,-177.0475,70.0,5.7,3.563,500,1.0,"117km NE of Raoul Island, New Zealand",2019-10-24 19:14:16.627,10,24,2019
1.1847,124.2015,241.0,5.6,3.27,484,4.0,"22km NNW of Poigar, Indonesia",2019-10-24 13:38:16.637,10,24,2019
-17.6277,-172.7046,10.0,5.5,0.0,465,,"176km NE of Neiafu, Tonga",2019-10-24 10:50:15.535,10,24,2019
-44.7905,167.4434,20.69,5.1,,401,3.0,"72km NNW of Te Anau, New Zealand",2019-10-24 08:53:39.045,10,24,2019
